lemma_,count,pos,lemma,freq,number_of_meanings,pos_fr,etymology,age
vallon@NOUN,3685,NOUN,vallon,7.018319732397887e-06,1.0,substantif,1550.0,470.0
directive@NOUN,6392,NOUN,directive,1.2173975503252996e-05,3.0,substantif,1890.0,130.0
renfermer@VERB,2933,VERB,renfermer,5.586087320250476e-06,5.0,verbe,1555.0,465.0
inule@NOUN,103,NOUN,inule,1.9617013091912682e-07,1.0,substantif,1549.0,471.0
faciès@NOUN,945,NOUN,faciès,1.7998133370735423e-06,2.0,substantif,1823.0,197.0
aérodrome@NOUN,6235,NOUN,aérodrome,1.1874958895929668e-05,1.0,substantif,1896.0,124.0
obtenteur@NOUN,148,NOUN,obtenteur,2.8187552792262884e-07,2.0,substantif,1868.0,152.0
pithiviers@NOUN,636,NOUN,pithiviers,1.2113029443161619e-06,1.0,substantif,1846.0,174.0
solidarité@NOUN,7625,NOUN,solidarité,1.4522303381148953e-05,4.0,substantif,1693.0,327.0
urbanisme@NOUN,8263,NOUN,urbanisme,1.5737415454220826e-05,1.0,substantif,1801.0,219.0
planification@NOUN,6192,NOUN,planification,1.1793062627681877e-05,1.0,substantif,1935.0,85.0
programmation@NOUN,11319,NOUN,programmation,2.155776419294754e-05,2.0,substantif,1921.0,99.0
sillonner@VERB,1675,VERB,sillonner,3.1901453329081306e-06,2.0,verbe,1538.0,482.0
autocar@NOUN,2893,NOUN,autocar,5.509904745136251e-06,1.0,substantif,1895.0,125.0
interurbain@ADJ,1877,ADJ,interurbain,3.5748673372349617e-06,2.0,adjectif,1894.0,126.0
compétence@NOUN,24848,NOUN,compétence,4.7324615660955955e-05,2.0,substantif,1585.0,435.0
tramway@NOUN,13978,NOUN,tramway,2.662200087366558e-05,1.0,substantif,1818.0,202.0
aléa@NOUN,2188,NOUN,aléa,4.167186858748053e-06,3.0,substantif,1873.0,147.0
sismique@ADJ,2422,ADJ,sismique,4.612854923166264e-06,2.0,adjectif,1856.0,164.0
sismicité@NOUN,3053,NOUN,sismicité,5.814635045593148e-06,1.0,substantif,1892.0,128.0
cartographie@NOUN,2807,NOUN,cartographie,5.34611220864067e-06,6.0,substantif,1832.0,188.0
gonflement@NOUN,1055,NOUN,gonflement,2.0093154186376585e-06,1.0,substantif,1561.0,459.0
rétracter@VERB,1444,VERB,rétracter,2.7501909616234866e-06,3.0,verbe,1600.0,420.0
gaz@NOUN,32029,NOUN,gaz,6.100129245833702e-05,3.0,substantif,1670.0,350.0
brumaire@NOUN,1901,NOUN,brumaire,3.620576882303496e-06,1.0,substantif,1793.0,227.0
minimal@ADJ,9684,ADJ,minimal,1.8443801435153633e-05,1.0,adjectif,1877.0,143.0
collectivité@NOUN,11946,NOUN,collectivité,2.2751926057863002e-05,1.0,substantif,1836.0,184.0
emballage@NOUN,3051,NOUN,emballage,5.810825916837437e-06,4.0,substantif,1547.0,473.0
sélectif@ADJ,3162,ADJ,sélectif,6.022232562779408e-06,1.0,adjectif,1872.0,148.0
obligatoirement@ADV,2999,ADV,obligatoirement,5.7117885691889456e-06,1.0,adverbe,1846.0,174.0
épuration@NOUN,3769,NOUN,épuration,7.1783031401377575e-06,1.0,substantif,1611.0,409.0
fonctionnement@NOUN,21073,NOUN,fonctionnement,4.013488513455106e-05,1.0,substantif,1838.0,182.0
moka@NOUN,151,NOUN,moka,2.8758922105619564e-07,4.0,substantif,1751.0,269.0
café@NOUN,17433,NOUN,café,3.320227079915668e-05,6.0,substantif,1610.0,410.0
jacobite@ADJ,741,ADJ,jacobite,1.4112822039909998e-06,3.0,adjectif,1688.0,332.0
irlandais@NOUN,3611,NOUN,irlandais,6.877381968436573e-06,3.0,substantif,1567.0,453.0
traversée@NOUN,10176,NOUN,traversée,1.938084710905859e-05,3.0,substantif,1678.0,342.0
lourde@NOUN,6896,NOUN,lourde,1.3133875949692219e-05,1.0,substantif,1628.0,392.0
sultan@NOUN,9092,NOUN,sultan,1.731629932346312e-05,2.0,substantif,1519.0,501.0
bourbon@ADJ,210,ADJ,bourbon,3.999585193496761e-07,2.0,adjectif,1900.0,120.0
bantou@NOUN,610,NOUN,bantou,1.1617842704919162e-06,3.0,substantif,1885.0,135.0
bristol@NOUN,3826,NOUN,bristol,7.286863309675527e-06,1.0,substantif,1809.0,211.0
envergure@NOUN,8124,NOUN,envergure,1.5472681005698895e-05,6.0,substantif,1678.0,342.0
report@NOUN,2460,NOUN,report,4.685228369524776e-06,3.0,substantif,1826.0,194.0
réédition@NOUN,5252,NOUN,réédition,1.0002772112497612e-05,2.0,substantif,1725.0,295.0
autogestion@NOUN,509,NOUN,autogestion,9.694232683285005e-07,1.0,substantif,1960.0,60.0
utopie@NOUN,1568,NOUN,utopie,2.9863569444775813e-06,1.0,substantif,1516.0,504.0
concret@ADJ,3642,ADJ,concret,6.9364234641500965e-06,4.0,adjectif,1508.0,512.0
styliser@VERB,2057,VERB,styliser,3.917688925248969e-06,1.0,verbe,1898.0,122.0
digital@ADJ,3047,ADJ,digital,5.803207659326014e-06,3.0,adjectif,1732.0,288.0
périphérique@NOUN,2835,NOUN,périphérique,5.3994400112206266e-06,2.0,substantif,1842.0,178.0
animateur@NOUN,11343,NOUN,animateur,2.1603473738016073e-05,5.0,substantif,1801.0,219.0
computer@VERB,2049,VERB,computer,3.902452410226125e-06,1.0,verbe,1595.0,425.0
refonte@NOUN,2599,NOUN,refonte,4.949962818046705e-06,2.0,substantif,1718.0,302.0
coproduction@NOUN,1904,NOUN,coproduction,3.6262905754370628e-06,1.0,substantif,1953.0,67.0
facultatif@ADJ,1425,ADJ,facultatif,2.7140042384442303e-06,1.0,adjectif,1694.0,326.0
doit@NOUN,127,NOUN,doit,2.4187967598766125e-07,3.0,substantif,1723.0,297.0
finlandais@ADJ,5353,ADJ,finlandais,1.0195133114661028e-05,1.0,adjectif,1701.0,319.0
buteur@NOUN,9223,NOUN,buteur,1.7565797256962202e-05,1.0,substantif,1907.0,113.0
cadavre@NOUN,8574,NOUN,cadavre,1.6329734975733915e-05,4.0,substantif,1550.0,470.0
impitoyable@ADJ,1300,ADJ,impitoyable,2.4759336912122802e-06,2.0,adjectif,1530.0,490.0
francophone@ADJ,11242,ADJ,francophone,2.1411112735852658e-05,4.0,adjectif,1932.0,88.0
patriotique@ADJ,4959,ADJ,patriotique,9.444734749785922e-06,1.0,adjectif,1532.0,488.0
conservatisme@NOUN,1230,NOUN,conservatisme,2.342614184762388e-06,1.0,substantif,1835.0,185.0
gentry@NOUN,192,NOUN,gentry,3.656763605482753e-07,1.0,substantif,1688.0,332.0
royaliste@NOUN,2680,NOUN,royaliste,5.104232532653009e-06,3.0,substantif,1589.0,431.0
informel@ADJ,2857,ADJ,informel,5.44134042753345e-06,1.0,adjectif,1951.0,69.0
parlementaire@ADJ,18211,ADJ,parlementaire,3.4684021885128335e-05,7.0,adjectif,1644.0,376.0
bâillonner@VERB,146,VERB,bâillonner,2.7806639916691765e-07,3.0,verbe,1530.0,490.0
lord@NOUN,3406,NOUN,lord,6.486946270976174e-06,1.0,substantif,1547.0,473.0
siéger@VERB,12972,VERB,siéger,2.4706009109542846e-05,5.0,verbe,1611.0,409.0
vote@VERB,3244,VERB,vote,6.178406841763567e-06,7.0,verbe,1704.0,316.0
cale@NOUN,2458,NOUN,cale,4.681419240769065e-06,9.0,substantif,1671.0,349.0
symbolique@ADJ,10448,ADJ,symbolique,1.9898888619835313e-05,6.0,adjectif,1564.0,456.0
pelleteuse@NOUN,105,NOUN,pelleteuse,1.9997925967483804e-07,1.0,substantif,1946.0,74.0
malais@ADJ,750,ADJ,malais,1.4284232833917002e-06,1.0,adjectif,1598.0,422.0
typhoïde@NOUN,649,NOUN,typhoïde,1.2360622812282847e-06,3.0,substantif,1800.0,220.0
cache@NOUN,2549,NOUN,cache,4.8547345991539255e-06,5.0,substantif,1558.0,462.0
caraïbe@NOUN,2149,NOUN,caraïbe,4.092908848011685e-06,2.0,substantif,1568.0,452.0
bikini@NOUN,410,NOUN,bikini,7.808713949207961e-07,1.0,substantif,1946.0,74.0
short@NOUN,1056,NOUN,short,2.011219983015514e-06,2.0,substantif,1910.0,110.0
tornade@NOUN,2101,NOUN,tornade,4.001489757874616e-06,2.0,substantif,1607.0,413.0
lagon@NOUN,1505,NOUN,lagon,2.8663693886726785e-06,1.0,substantif,1721.0,299.0
glacière@NOUN,724,NOUN,glacière,1.3789046095674546e-06,5.0,substantif,1640.0,380.0
jazz@NOUN,14769,NOUN,jazz,2.812851129654936e-05,1.0,substantif,1909.0,111.0
slave@NOUN,1741,NOUN,slave,3.3158465818466e-06,1.0,substantif,1573.0,447.0
rise@NOUN,670,NOUN,rise,1.2760581331632523e-06,5.0,substantif,1964.0,56.0
essayiste@NOUN,1519,NOUN,essayiste,2.8930332899626568e-06,1.0,substantif,1821.0,199.0
senior@ADJ,3369,ADJ,senior,6.416477388995517e-06,1.0,adjectif,1884.0,136.0
spécialise@VERB,3768,VERB,spécialise,7.176398575759902e-06,1.0,verbe,1535.0,485.0
basketteur@NOUN,634,NOUN,basketteur,1.2074938155604506e-06,1.0,substantif,1934.0,86.0
prédiction@NOUN,2418,NOUN,prédiction,4.605236665654841e-06,2.0,substantif,1509.0,511.0
prolifique@ADJ,3598,ADJ,prolifique,6.85262263152445e-06,1.0,adjectif,1520.0,500.0
réceptionner@VERB,754,VERB,réceptionner,1.4360415409031226e-06,1.0,verbe,1909.0,111.0
manager@NOUN,3070,NOUN,manager,5.847012640016693e-06,3.0,substantif,1550.0,470.0
manager@VERB,5211,VERB,manager,9.924684973005533e-06,3.0,verbe,1550.0,470.0
projecteur@NOUN,2295,NOUN,projecteur,4.370975247178603e-06,1.0,substantif,1882.0,138.0
éligibilité@NOUN,737,NOUN,éligibilité,1.4036639464795774e-06,1.0,substantif,1721.0,299.0
ascendance@NOUN,3763,NOUN,ascendance,7.166875753870624e-06,3.0,substantif,1892.0,128.0
impresario@NOUN,415,NOUN,impresario,7.903942168100741e-07,1.0,substantif,1753.0,267.0
opérette@NOUN,2424,NOUN,opérette,4.616664051921975e-06,1.0,substantif,1821.0,199.0
viennois@ADJ,1553,ADJ,viennois,2.957788478809747e-06,3.0,adjectif,1876.0,144.0
sanitaire@ADJ,7089,ADJ,sanitaire,1.350145687461835e-05,1.0,adjectif,1801.0,219.0
parking@NOUN,8139,NOUN,parking,1.550124947136673e-05,1.0,substantif,1550.0,470.0
anglophone@NOUN,2367,NOUN,anglophone,4.508103882384206e-06,2.0,substantif,1957.0,63.0
strychnine@NOUN,124,NOUN,strychnine,2.3616598285409444e-07,1.0,substantif,1818.0,202.0
cycliste@ADJ,5425,ADJ,cycliste,1.0332261749866631e-05,1.0,adjectif,1882.0,138.0
droguer@VERB,905,VERB,droguer,1.7236307619593182e-06,6.0,verbe,1554.0,466.0
stimulant@NOUN,288,NOUN,stimulant,5.485145408224129e-07,4.0,substantif,1752.0,268.0
disqualifier@VERB,1768,VERB,disqualifier,3.367269820048701e-06,3.0,verbe,1718.0,302.0
soigneur@NOUN,311,NOUN,soigneur,5.923195215130917e-07,1.0,substantif,1903.0,117.0
testostérone@NOUN,774,NOUN,testostérone,1.4741328284602346e-06,1.0,substantif,1939.0,81.0
dopage@NOUN,2843,NOUN,dopage,5.414676526243472e-06,1.0,substantif,1934.0,86.0
lama@NOUN,6477,NOUN,lama,1.2335863475370723e-05,3.0,substantif,1598.0,422.0
bonbon@NOUN,1144,NOUN,bonbon,2.178821648266807e-06,3.0,substantif,1640.0,380.0
implantation@NOUN,10753,NOUN,implantation,2.047978075508127e-05,1.0,substantif,1555.0,465.0
familiariser@VERB,1224,VERB,familiariser,2.3311867984952546e-06,2.0,verbe,1551.0,469.0
crème@ADJ,2010,ADJ,crème,3.828174399489756e-06,14.0,adjectif,1892.0,128.0
cacao@NOUN,2052,NOUN,cacao,3.908166103359691e-06,3.0,substantif,1532.0,488.0
colza@NOUN,928,NOUN,colza,1.767435742649997e-06,1.0,substantif,1664.0,356.0
calorie@NOUN,689,NOUN,calorie,1.3122448563425086e-06,2.0,substantif,1845.0,175.0
commercialisation@NOUN,5116,NOUN,commercialisation,9.74375135710925e-06,1.0,substantif,1845.0,175.0
préventif@ADJ,2940,ADJ,préventif,5.5994192708954645e-06,1.0,adjectif,1819.0,201.0
plastique@NOUN,2447,NOUN,plastique,4.660469032612654e-06,8.0,substantif,1553.0,467.0
surréaliste@ADJ,2085,ADJ,surréaliste,3.971016727828927e-06,1.0,adjectif,1918.0,102.0
surréalisme@NOUN,1710,NOUN,surréalisme,3.2568050861330764e-06,1.0,substantif,1918.0,102.0
quaker@NOUN,732,NOUN,quaker,1.3941411245902994e-06,1.0,substantif,1647.0,373.0
minoterie@NOUN,607,NOUN,minoterie,1.1560705773583493e-06,2.0,substantif,1842.0,178.0
arboretum@NOUN,830,NOUN,arboretum,1.5807884336201482e-06,1.0,substantif,1862.0,158.0
islandais@ADJ,2264,ADJ,islandais,4.311933751465079e-06,1.0,adjectif,1732.0,288.0
saga@NOUN,5559,NOUN,saga,1.0587473376499282e-05,1.0,substantif,1721.0,299.0
molassique@ADJ,116,ADJ,molassique,2.2092946783124963e-07,1.0,adjectif,1874.0,146.0
balustre@NOUN,421,NOUN,balustre,8.018216030772077e-07,7.0,substantif,1529.0,491.0
lituanien@ADJ,1229,ADJ,lituanien,2.3407096203845327e-06,1.0,adjectif,1540.0,480.0
lituanien@NOUN,1243,NOUN,lituanien,2.367373521674511e-06,1.0,substantif,1540.0,480.0
remarque@NOUN,2201,NOUN,remarque,4.191946195660176e-06,6.0,substantif,1579.0,441.0
comptabilité@NOUN,2713,NOUN,comptabilité,5.167083157122244e-06,1.0,substantif,1579.0,441.0
cavalier@NOUN,8717,NOUN,cavalier,1.6602087681767267e-05,14.0,substantif,1546.0,474.0
ceinturon@NOUN,136,NOUN,ceinturon,2.5902075538836163e-07,2.0,substantif,1579.0,441.0
pantalon@NOUN,2674,NOUN,pantalon,5.092805146385875e-06,2.0,substantif,1583.0,437.0
gris@ADJ,10897,ADJ,gris,2.0754038025492475e-05,14.0,adjectif,1690.0,330.0
basque@ADJ,11527,ADJ,basque,2.1953913583541505e-05,1.0,adjectif,1578.0,442.0
trottoir@NOUN,2113,NOUN,trottoir,4.024344530408883e-06,2.0,substantif,1577.0,443.0
passerelle@NOUN,3263,NOUN,passerelle,6.214593564942824e-06,4.0,substantif,1835.0,185.0
belvédère@NOUN,1114,NOUN,belvédère,2.1216847169311386e-06,1.0,substantif,1512.0,508.0
camping@NOUN,3547,NOUN,camping,6.755489848253814e-06,2.0,substantif,1572.0,448.0
éroder@VERB,1082,VERB,éroder,2.0607386568397595e-06,1.0,verbe,1564.0,456.0
ski@NOUN,11036,NOUN,ski,2.1018772474014406e-05,2.0,substantif,1842.0,178.0
palmarès@NOUN,5432,NOUN,palmarès,1.034559370051162e-05,3.0,substantif,1856.0,164.0
skieur@NOUN,2057,NOUN,skieur,3.917688925248969e-06,1.0,substantif,1896.0,124.0
totaliser@VERB,4212,VERB,totaliser,8.022025159527789e-06,1.0,verbe,1802.0,218.0
slalom@NOUN,4704,NOUN,slalom,8.959070833432744e-06,1.0,substantif,1905.0,115.0
vaudeville@NOUN,543,NOUN,vaudeville,1.0341784571755909e-06,4.0,substantif,1507.0,513.0
acrobate@NOUN,505,NOUN,acrobate,9.61805010817078e-07,1.0,substantif,1751.0,269.0
revitaliser@VERB,492,VERB,revitaliser,9.370456739049554e-07,1.0,verbe,1933.0,87.0
roman@ADJ,5525,ADJ,roman,1.0522718187652192e-05,6.0,adjectif,1550.0,470.0
ornemental@ADJ,2251,ADJ,ornemental,4.287174414552957e-06,1.0,adjectif,1646.0,374.0
polychromie@NOUN,775,NOUN,polychromie,1.4760373928380902e-06,1.0,substantif,1842.0,178.0
ovoïde@ADJ,630,ADJ,ovoïde,1.1998755580490282e-06,1.0,adjectif,1758.0,262.0
cloisonner@VERB,548,VERB,cloisonner,1.043701279064869e-06,2.0,verbe,1803.0,217.0
financièrement@ADV,425,ADV,financièrement,8.094398605886301e-07,2.0,adverbe,1829.0,191.0
entraîne@VERB,12520,VERB,entraîne,2.3845146010752117e-05,1.0,verbe,1542.0,478.0
écologiste@ADJ,2431,ADJ,écologiste,4.629996002566964e-06,4.0,adjectif,1964.0,56.0
montage@NOUN,8276,NOUN,montage,1.576217479113295e-05,3.0,substantif,1604.0,416.0
sponsoring@NOUN,252,NOUN,sponsoring,4.799502232196113e-07,1.0,substantif,1972.0,48.0
sponsor@NOUN,723,NOUN,sponsor,1.377000045189599e-06,1.0,substantif,1650.0,370.0
rédacteur@NOUN,18511,NOUN,rédacteur,3.525539119848502e-05,2.0,substantif,1722.0,298.0
plagiat@NOUN,1143,NOUN,plagiat,2.176917083888951e-06,2.0,substantif,1680.0,340.0
moralisateur@NOUN,232,NOUN,moralisateur,4.4185893566249926e-07,1.0,substantif,1839.0,181.0
copyright@NOUN,819,NOUN,copyright,1.5598382254637367e-06,1.0,substantif,1767.0,253.0
solder@VERB,3172,VERB,solder,6.041278206557964e-06,3.0,verbe,1527.0,493.0
mixer@VERB,1772,VERB,mixer,3.3748880775601237e-06,3.0,verbe,1922.0,98.0
bataillon@NOUN,18477,NOUN,bataillon,3.519063600963793e-05,3.0,substantif,1539.0,481.0
phénol@NOUN,373,NOUN,phénol,7.104025129401389e-07,1.0,substantif,1843.0,177.0
pendaison@NOUN,1592,NOUN,pendaison,3.0320664895461156e-06,2.0,substantif,1644.0,376.0
verdict@NOUN,2413,NOUN,verdict,4.595713843765564e-06,1.0,substantif,1669.0,351.0
grandiose@ADJ,1472,ADJ,grandiose,2.8035187642034436e-06,1.0,adjectif,1798.0,222.0
mède@NOUN,512,NOUN,mède,9.751369614620674e-07,1.0,substantif,1574.0,446.0
pérenniser@VERB,794,VERB,pérenniser,1.5122241160173465e-06,1.0,verbe,1553.0,467.0
péniblement@ADV,521,ADV,péniblement,9.922780408627678e-07,3.0,adverbe,1520.0,500.0
cultuel@ADJ,1859,ADJ,cultuel,3.540585178433561e-06,1.0,adjectif,1872.0,148.0
cérémonial@NOUN,497,NOUN,cérémonial,9.465684957942333e-07,3.0,substantif,1541.0,479.0
achéménide@ADJ,708,ADJ,achéménide,1.348431579521765e-06,1.0,adjectif,1752.0,268.0
orientalisme@NOUN,353,NOUN,orientalisme,6.723112253830269e-07,1.0,substantif,1826.0,194.0
faste@NOUN,754,NOUN,faste,1.4360415409031226e-06,5.0,substantif,1540.0,480.0
exagération@NOUN,857,NOUN,exagération,1.6322116718222495e-06,1.0,substantif,1549.0,471.0
différencier@VERB,5635,VERB,différencier,1.0732220269216307e-05,2.0,verbe,1611.0,409.0
inouï@ADJ,402,ADJ,inouï,7.656348798979513e-07,3.0,adjectif,1550.0,470.0
tenture@NOUN,670,NOUN,tenture,1.2760581331632523e-06,2.0,substantif,1538.0,482.0
pudeur@NOUN,905,NOUN,pudeur,1.7236307619593182e-06,2.0,substantif,1542.0,478.0
intégrant@ADJ,4052,ADJ,intégrant,7.717294859070891e-06,2.0,adjectif,1520.0,500.0
constate@VERB,8267,VERB,constate,1.5745033711732247e-05,1.0,verbe,1726.0,294.0
superbement@ADV,280,ADV,superbement,5.33278025799568e-07,3.0,adverbe,1538.0,482.0
caractérise@VERB,8566,VERB,caractérise,1.631449846071107e-05,1.0,verbe,1512.0,508.0
énumérer@VERB,1350,VERB,énumérer,2.57116191010506e-06,1.0,verbe,1505.0,515.0
mixité@NOUN,1104,NOUN,mixité,2.1026390731525826e-06,1.0,substantif,1842.0,178.0
différenciation@NOUN,2138,NOUN,différenciation,4.0719586398552734e-06,1.0,substantif,1808.0,212.0
typiquement@ADV,5471,ADV,typiquement,1.041987171124799e-05,1.0,adverbe,1650.0,370.0
minutieusement@ADV,819,ADV,minutieusement,1.5598382254637367e-06,1.0,adverbe,1798.0,222.0
redistribution@NOUN,1242,NOUN,redistribution,2.3654689572966555e-06,1.0,substantif,1690.0,330.0
luxueux@ADJ,2709,ADJ,luxueux,5.159464899610821e-06,1.0,adjectif,1771.0,249.0
macédoine@NOUN,6695,NOUN,macédoine,1.2751058509743244e-05,3.0,substantif,1740.0,280.0
dynastique@ADJ,1973,ADJ,dynastique,3.7577055175090995e-06,1.0,adjectif,1834.0,186.0
acculturation@NOUN,420,NOUN,acculturation,7.999170386993522e-07,1.0,substantif,1880.0,140.0
traditionaliste@ADJ,1133,ADJ,traditionaliste,2.157871440110395e-06,1.0,adjectif,1849.0,171.0
polygamie@NOUN,690,NOUN,polygamie,1.3141494207203642e-06,3.0,substantif,1558.0,462.0
vétéran@NOUN,4610,NOUN,vétéran,8.780041781914317e-06,11.0,substantif,1520.0,500.0
mutinerie@NOUN,1874,NOUN,mutinerie,3.569153644101395e-06,2.0,substantif,1550.0,470.0
babylone@NOUN,2082,NOUN,babylone,3.96530303469536e-06,1.0,substantif,1598.0,422.0
final@NOUN,5348,NOUN,final,1.018561029277175e-05,3.0,substantif,1742.0,278.0
diadoque@NOUN,611,NOUN,diadoque,1.1636888348697717e-06,1.0,substantif,1900.0,120.0
chypriote@ADJ,696,ADJ,chypriote,1.3255768069874977e-06,1.0,adjectif,1685.0,335.0
peuplement@NOUN,4088,NOUN,peuplement,7.785859176673694e-06,3.0,substantif,1539.0,481.0
tupi@NOUN,203,NOUN,tupi,3.8662656870468684e-07,2.0,substantif,1822.0,198.0
expérimentation@NOUN,6382,NOUN,expérimentation,1.215492985947444e-05,2.0,substantif,1834.0,186.0
motrice@NOUN,2750,NOUN,motrice,5.237552039102901e-06,2.0,substantif,1902.0,118.0
bogie@NOUN,1185,NOUN,bogie,2.256908787758886e-06,1.0,substantif,1843.0,177.0
tôle@NOUN,2051,NOUN,tôle,3.906261538981836e-06,3.0,substantif,1800.0,220.0
vitrifier@VERB,202,VERB,vitrifier,3.8472200432683125e-07,1.0,verbe,1550.0,470.0
tracteur@NOUN,2654,NOUN,tracteur,5.0547138588287634e-06,1.0,substantif,1711.0,309.0
remorque@NOUN,1570,NOUN,remorque,2.9901660732332926e-06,8.0,substantif,1694.0,326.0
originalité@NOUN,5108,NOUN,originalité,9.728514842086405e-06,2.0,substantif,1699.0,321.0
pantographe@NOUN,444,NOUN,pantographe,8.456265837678865e-07,3.0,substantif,1743.0,277.0
caténaire@ADJ,148,ADJ,caténaire,2.8187552792262884e-07,2.0,adjectif,1838.0,182.0
rail@NOUN,7689,NOUN,rail,1.464419550133171e-05,2.0,substantif,1817.0,203.0
captage@NOUN,896,NOUN,captage,1.7064896825586177e-06,2.0,substantif,1863.0,157.0
gabarit@NOUN,2277,NOUN,gabarit,4.336693088377201e-06,6.0,substantif,1643.0,377.0
homogénéité@NOUN,1144,NOUN,homogénéité,2.178821648266807e-06,1.0,substantif,1520.0,500.0
belge@NOUN,8191,NOUN,belge,1.560028681901522e-05,1.0,substantif,1528.0,492.0
pneu@NOUN,6059,NOUN,pneu,1.1539755565427082e-05,2.0,substantif,1895.0,125.0
spartiate@ADJ,813,ADJ,spartiate,1.548410839196603e-06,1.0,adjectif,1590.0,430.0
vétusté@ADJ,226,ADJ,vétusté,4.304315493953657e-07,1.0,adjectif,1501.0,519.0
utilisable@ADJ,2981,ADJ,utilisable,5.677506410387544e-06,1.0,adjectif,1842.0,178.0
anonymement@ADV,854,ADV,anonymement,1.6264979786886826e-06,1.0,adverbe,1776.0,244.0
médiéviste@NOUN,331,NOUN,médiéviste,6.304108090702036e-07,1.0,substantif,1868.0,152.0
indissociable@ADJ,1191,ADJ,indissociable,2.26833617402602e-06,1.0,adjectif,1542.0,478.0
toponymique@ADJ,1676,ADJ,toponymique,3.192049897285986e-06,1.0,adjectif,1853.0,167.0
incompréhension@NOUN,1249,NOUN,incompréhension,2.378800907941645e-06,1.0,substantif,1860.0,160.0
encaisser@VERB,3561,VERB,encaisser,6.7821537495437925e-06,6.0,verbe,1510.0,510.0
corréler@VERB,1451,VERB,corréler,2.763522912268476e-06,2.0,verbe,1963.0,57.0
minier@ADJ,7037,ADJ,minier,1.3402419526969858e-05,2.0,adjectif,1859.0,161.0
clôture@VERB,996,VERB,clôture,1.8969461203441779e-06,5.0,verbe,1787.0,233.0
roulement@NOUN,1964,NOUN,roulement,3.740564438108399e-06,7.0,substantif,1538.0,482.0
fonctionnel@ADJ,6703,ADJ,fonctionnel,1.276629502476609e-05,3.0,adjectif,1830.0,190.0
immobiliser@VERB,1873,VERB,immobiliser,3.567249079723539e-06,2.0,verbe,1507.0,513.0
solvabilité@NOUN,237,NOUN,solvabilité,4.5138175755177725e-07,1.0,substantif,1662.0,358.0
virginité@NOUN,977,NOUN,virginité,1.8607593971649214e-06,2.0,substantif,1550.0,470.0
calviniste@NOUN,808,NOUN,calviniste,1.538888017307325e-06,2.0,substantif,1562.0,458.0
exhaustif@ADJ,2563,ADJ,exhaustif,4.881398500443903e-06,2.0,adjectif,1818.0,202.0
diverger@VERB,2140,VERB,diverger,4.075767768610984e-06,1.0,verbe,1785.0,235.0
mécène@NOUN,3132,NOUN,mécène,5.96509563144374e-06,2.0,substantif,1526.0,494.0
biotope@NOUN,1348,NOUN,biotope,2.5673527813493493e-06,1.0,substantif,1947.0,73.0
nuageux@ADJ,741,ADJ,nuageux,1.4112822039909998e-06,2.0,adjectif,1549.0,471.0
américaine@NOUN,5622,NOUN,américaine,1.0707460932304185e-05,1.0,substantif,1576.0,444.0
onomatopée@NOUN,330,NOUN,onomatopée,6.285062446923481e-07,2.0,substantif,1585.0,435.0
antillais@ADJ,450,ADJ,antillais,8.570539700350202e-07,1.0,adjectif,1898.0,122.0
phonétique@ADJ,2584,ADJ,phonétique,4.921394352378871e-06,2.0,adjectif,1822.0,198.0
vélaire@ADJ,197,ADJ,vélaire,3.7519918243755326e-07,2.0,adjectif,1874.0,146.0
sémiotique@ADJ,344,ADJ,sémiotique,6.551701459823265e-07,1.0,adjectif,1555.0,465.0
techniquement@ADV,2495,ADV,techniquement,4.7518881227497225e-06,2.0,adverbe,1790.0,230.0
désapprobation@NOUN,692,NOUN,désapprobation,1.3179585494760753e-06,1.0,substantif,1787.0,233.0
insubordination@NOUN,406,NOUN,insubordination,7.732531374093737e-07,1.0,substantif,1770.0,250.0
